"Post Unique Reference","Name","Grade (or equivalent)","Job Title","Job/Team Function","Parent Department","Organisation","Unit","Contact Phone","Contact E-mail","Reports to Senior Post","Salary Cost of Reports (£)","FTE","Actual Pay Floor (£)","Actual Pay Ceiling (£)","","Professional/Occupational Group","Notes","Valid?"
"FPO022","N/D","SCS1","Deputy Director NHS Operations","'Responsible for: NHS Operations NHS Foundation Trusts (see Bob Alexander) NHS Business Unit.'","Department of Health","Department of Health","NHS Finance Performance & Operations Directorate","020 7210 4850","N/D","FPO017","1235777","1.00","N/D","N/D","","Policy","",""
"FPO023","Peter Coates","SCS2","Director Procurement - Investment & Commercial Division","'Capital investment (PFI LIFT). independent sector treatment centre acquisitions disposals and other quasi-commercial activity NHS Procurement and management and sponsorship of commercial assets Operational efficiency programme, including review of back office functions across the DH NHS and arms length bodies NHS Commercial Medicines Unit.'","Department of Health","Department of Health","Policy Strategy & Finance Directorate","020 7210 4850","N/D","FPO001","563880","1.00","120000","124999","","Procurement","",""
"FPO024","N/D","SCS1","Deputy Director Commercial Operations","'Responsible for Commercial Operations PMO/KM/Comms CSU C-POD/HR Finance Supply Chain Shared Business Services NHS Professionals.'","Department of Health","Department of Health","Policy Strategy & Finance Directorate","020 7210 4850","N/D","FPO023","N/D","1.00","N/D","N/D","","Procurement","",""
"FPO025","N/D","SCS1","Deputy Director Capital Investment Strategy","'Responsible for National Decontamination PFU Progression Home Oxygen Commercial Investments NHS Contracting.'","Department of Health","Department of Health","Policy Strategy & Finance Directorate","020 7210 4850","N/D","FPO023","856517","1.00","N/D","N/D","","Procurement","",""
"FPO026","N/D","SCS1","Deputy Director Procurement Services","'Responsible for PCoE.'","Department of Health","Department of Health","Policy Strategy & Finance Directorate","020 7210 4850","N/D","FPO023","858280","1.00","N/D","N/D","","Procurement","",""
"FPO027","N/D","SCS1","NHS Security","'Responsible for NHS Security.'","Department of Health","Department of Health","Policy Strategy & Finance Directorate","020 7210 4850","N/D","FPO023","0","1.00","N/D","N/D","","Procurement","",""
"FPO028","N/D","SCS1","Deputy Director Policy & Research","Responsible for NHS Facing Procurement Policy & Research.'","Department of Health","Department of Health","Policy Strategy & Finance Directorate","020 7210 4850","N/D","FPO023","N/D","1.00","N/D","N/D","","Procurement","",""
"FPO029","N/D","SCS1","Deputy Director Commercial Medicines Unit","'Responsible for Commercial Medicines Unit.'","Department of Health","Department of Health","Policy Strategy & Finance Directorate","020 7210 4850","N/D","FPO023","2770790","1.00","N/D","N/D","","Procurement","",""
"FPO030","N/D","SCS1","Deputy Director Mid Staffordshire Publice Inquiry","'Leading public inquiry for Mid Staffordshire Hospital Foundation Trust.'","Department of Health","Department of Health","NHS Finance Performance & Operations Directorate","020 7210 4850","N/D","FPO017","N/D","1.00","N/D","N/D","","Policy","",""
"HIP001","Prof David Harper","SCS3","Director General for Health Improvement & Protection","'Director General for Health Improvement & Protection and Chief Scientist.'","Department of Health","Department of Health","Health Improvement & Protection Directorate","020 7210 4850","N/D","PSO001","244554","1.00","130000","134999","","Policy","",""
"HIP003","Prof David Salisbury","SCS2","Director of Immunisation","'Director of Immunisation.'","Department of Health","Department of Health","Health Improvement & Protection Directorate","020 7210 4850","N/D","HIP001","0","1.00","115000","119999","","Medicine","",""
"HIP004","N/D","SCS1","Deputy Director - Operational Delivery Team","'Responsible for: Operational Delivery Team.'","Department of Health","Department of Health","Health Improvement & Protection Directorate","020 7210 4850","N/D","HIP001","412450","1.00","N/D","N/D","","Operational Delivery","",""
"HIP005","Kathryn Tyson","SCS2","Director - International Health & Public Health Delivery","'Director, International Health & Public Health Delivery.'","Department of Health","Department of Health","Health Improvement & Protection Directorate","020 7210 4850","N/D","HIP001","490595","0.90","90000","94999","","Policy","",""
"HIP006","N/D","SCS1","Head of EU and Global Affairs","'Responsible for: European Affairs EEA Medical Costs budget Global Health Strategy / WHO.'","Department of Health","Department of Health","Health Improvement & Protection Directorate","020 7210 4850","N/D","HIP005","327896","1.00","N/D","N/D","","Policy","",""
"HIP007","N/D","SCS1","Deputy Director - Public Health Strategy & Social Marketing Branch","'Responsible for: Public Health Strategy Social Marketing.'","Department of Health","Department of Health","Health Improvement & Protection Directorate","020 7210 4850","N/D","HIP005","N/D","1.00","N/D","N/D","","Policy","",""
"HIP008","N/D","SCS1","Public Health Intelligence - Leadership and Workforce","'Responsible for: Public Health Intelligence, Leadership & Workforce Development.'","Department of Health","Department of Health","Health Improvement & Protection Directorate","020 7210 4850","N/D","HIP005","0","1.00","N/D","N/D","","Policy","",""
"HIP009","N/D","SCS1","Deputy Director - Public Health Development Unit","'Responsible for: Public Health Development Unit.'","Department of Health","Department of Health","Health Improvement & Protection Directorate","020 7210 4850","N/D","HIP005","N/D","1.00","N/D","N/D","","Policy","",""
"HIP010","Clara Swinson","SCS2","Director - Health Protection","'Director of Health Protection'","Department of Health","Department of Health","Health Improvement & Protection Directorate","020 7210 4850","N/D","HIP001","207692","1.00","80000","84999","","Policy","",""
"HIP011","N/D","SCS1","Deputy Director - Legislation and Environmental Hazards","'Responsible for: Environmental Hazards HPA Sponsorship Public Health Legislation.'","Department of Health","Department of Health","Health Improvement & Protection Directorate","020 7210 4850","N/D","HIP010","N/D","1.00","N/D","N/D","","Policy","",""
"HIP012","N/D","SCS1","Deputy Director and Head of Programme Infectious Diseases - Blood Policy","'Responsible for: Infectious Diseases Blood Policy.'","Department of Health","Department of Health","Health Improvement & Protection Directorate","020 7210 4850","N/D","HIP022","419296","1.00","N/D","N/D","","Policy","",""
"HIP013","N/D","SCS1","Deputy Director - Immunisation","'Responsible for: Immunisation.'","Department of Health","Department of Health","Health Improvement & Protection Directorate","020 7210 4850","N/D","HIP022","340824","1.00","N/D","N/D","","Policy","",""
"HIP014","Mark Bale","SCS2","Interim Director - Health - Science & Bioethics","'Responsible for: Health, Science & Bioethics Division.'","Department of Health","Department of Health","Health Improvement & Protection Directorate","020 7210 4850","N/D","HIP001","804322","1.00","80000","84999","","Policy","",""
"HIP015","N/D","SCS1","Deputy Director - Health Science and Bioethics","'Responsible for: Health, Science & Bioethics Division.'","Department of Health","Department of Health","Health Improvement & Protection Directorate","020 7210 4850","N/D","HIP014","N/D","1.00","N/D","N/D","","Policy","",""
"HIP016","Vacant","SCS1","Deputy Director - Genetics - Stem Cells & Sexual Health","'Responsible for: Genetics Stem Cells Sexual health.'","Department of Health","Department of Health","Health Improvement & Protection Directorate","N/A","N/D","HIP014","0","1.00","0","0","","Policy","",""
"HIP017","N/D","SCS1","Head of Analysis - Health Protection & Acting Head of OR","'Responsible for: Health Protection Analytical Team Head of Operational Research.'","Department of Health","Department of Health","Health Improvement & Protection Directorate","020 7210 4850","N/D","HIP014","N/D","1.00","N/D","N/D","","Policy","",""
"HIP019","N/D","SCS1","Deputy Director - Health Improvement - Analytical Monitoring Unit","'Responsible for the monitoring of overall health and mortality trends.'","Department of Health","Department of Health","Health Improvement & Protection Directorate","020 7210 4850","N/D","HIP015","413828","1.00","N/D","N/D","","Policy","",""
"HIP020","Dr Penny Bevan","SCS2","Director - Emergency Preparedness","'Director, Emergency Preparedness 'Responsible for: Emergency Preparedness.'","Department of Health","Department of Health","Health Improvement & Protection Directorate","020 7210 4850","N/D","HIP001","0","1.00","90000","94999","","Policy","",""
"HIP021","N/D","SCS1","Deputy Director - Emergency Preparedness","'Deputy Director for Emergency Preparedness. 'Responsible for: Cross Government and Business Management.'","Department of Health","Department of Health","Health Improvement & Protection Directorate","020 7210 4850","N/D","HIP022","330920","1.00","N/D","N/D","","Policy","",""
"HIP022","Helen Shirley Quirk","SCS2","Interim Director - Health Protection","'Responsible for: 1 Ensuring the UK is prepared for an influenza pandemic. 2 Ensuring the delivery of the Olympic & Paralympics health programme.'","Department of Health","Department of Health","Health Improvement & Protection Directorate","020 7210 4850","N/D","HIP001","312022","1.00","80000","84999","","Policy","",""
"HIP023","N/D","SCS1","Deputy Director - Pandemic Influenza","'Responsible for: Operational Readiness - NHS & Social Care'","Department of Health","Department of Health","Health Improvement & Protection Directorate","020 7210 4850","N/D","HIP022","N/D","1.00","N/D","N/D","","Policy","",""
"HIP024","N/D","SCS1","Deputy Director - Nutrition Science and Delivery","'Responsible for: Policy, briefing and science'","Department of Health","Department of Health","Health Improvement & Protection Directorate","020 7210 4850","N/D","HIP026","N/D","1.00","N/D","N/D","","Policy","",""
"HIP025","N/D","SCS1","Deputy Director - Pan Flu and Olympics","'Responsible for: Programme Manager/Capability Requirements - Countermeasures & National Infrastructure'","Department of Health","Department of Health","Health Improvement & Protection Directorate","020 7210 4850","N/D","HIP022","405858","1.00","N/D","N/D","","Policy","",""
"HIP026","Liz Woodeson","SCS2","Director - Health & Wellbeing","'Responsible for Health Improvement'","Department of Health","Department of Health","Health Improvement & Protection Directorate","020 7210 4850","N/D","HIP001","451065","1.00","100000","104999","","Policy","",""
"HIP027","N/D","SCS1","Deputy Director - Alcohol and Drugs Policy","'Responsible for: Alcohol and Drugs Policy.'","Department of Health","Department of Health","Health Improvement & Protection Directorate","020 7210 4850","N/D","HIP026","N/D","1.00","N/D","N/D","","Policy","",""
"HIP028","N/D","SCS1","Deputy Director - Health & Wellbeing","'Responsible for: Health and Work Nutrition Physical Activity Children and Young People'","Department of Health","Department of Health","Health Improvement & Protection Directorate","020 7210 4850","N/D","HIP026","353242","1.00","N/D","N/D","","Policy","",""
"HIP029","N/D","SCS1","Deputy Director - Obesity Team","'Responsible for: Obesity Policy.'","Department of Health","Department of Health","Health Improvement & Protection Directorate","020 7210 4850","N/D","HIP026","364032","1.00","N/D","N/D","","Policy","",""
"HIP030","N/D","SCS1","Deputy Director - Tobacco and Health Improvement Policy","'Responsible for: Tobacco and Health Improvement Policy.'","Department of Health","Department of Health","Health Improvement & Protection Directorate","020 7210 4850","N/D","HIP026","N/D","1.00","N/D","N/D","","Policy","",""
"HIP033","N/D","SCS1","Deputy Director - EPRR and Operational Policy","Responsible: EPRR and Operational Policy","Department of Health","Department of Health","Health Improvement & Protection Directorate","020 7210 4850","N/D","HIP022","343337","1.00","N/D","N/D","","Policy","",""
"I001","Katie Davies","SCS3","MD for NHS Informatics","Responsible for: Health Informatics for the NHS - overall digital health strategy; development of national and local information systems; development of IT-enabled business change processes. Sponsor within the Department of Health of the NHS Information Centre for Health and Social Care","Department of Health","Department of Health","Informatics Directorate","020 7210 4850","N/D","NHSCEO01","253887","1.00","200000","204999","","Policy","",""
"I002","N/D","SCS1","Financial and Impact Anayst and Adviser","'Responsible for financial economic impact analysis for Policy and Investment decisions.'","Department of Health","Department of Health","Informatics Directorate","020 7210 4850","N/D","I001","0","1.00","N/D","N/D","","Finance","",""
"I003","N/D","SCS1","NHS CFH Corporate Services Director","'Responsible for NHS CFH: Corporate Services and Corporate Governance. Estates, Facilities, Office Services and Sustainability, ICT Secretariat, Business planning Internal Audit'","Department of Health","Department of Health","Informatics Directorate","020 7210 4850","N/D","I001","N/D","1.00","N/D","N/D","","Policy","",""
"I004","N/D","SCS2","Director - Public and Patient Experience and Engagement Division","'Responsible for Patient and Public Experience (PPE) and Engagement; Patient and Service User Engagement; Public Engagement; Innovation and Integration; PPE Management; and Patient and Service User Experience.'","Department of Health","Department of Health","National Director for Improvement & Efficiency","020 7210 4850","N/D","IMP001","1116068","1.00","N/A","N/A","","Operational Delivery","",""
"I005","N/D","SCS1","Deputy Director of PPEE","'Responsible for Public Engagement Patient and Service User Engagement User Experience Innovation and Integration of Public and Patient Experience and Engagement,'","Department of Health","Department of Health","National Director for Improvement & Efficiency","020 7210 4850","N/D","I004","N/D","0.81","N/D","N/D","","Policy","",""
"I006","N/D","SCS1","Director of Policy - Sponsorship and Transparency","Responsible for: Sponsorship of the NHS Information Centre and National Information Governance Board","Department of Health","Department of Health","Informatics Directorate","020 7210 4850","N/D","I001","761428","1.00","N/D","N/D","","Policy","",""
"IMP001","Jim Easton","SCS3","National Director for Improvement & Efficiency","'Responsible for overall Strategic Direction for the Quality Innovation Productivity and Prevention Programme and NHS Integration'","Department of Health","Department of Health","National Director for Improvement & Efficiency","020 7210 4850","N/D","NHSCEO01","0","1.00","195000","199999","","Policy","",""
"IMP002","Miles Ayling","SCS2","Director - Innovation and Service Improvement Division","'Responsible for all areas of work within the ISI Division.'","Department of Health","Department of Health","National Director for Improvement & Efficiency","020 7210 4850","N/D","IMP001","336286","1.00","85000","89999","","Policy","",""
"IMP003","N/D","SCS1","Deputy Director - Head of Innovation & DH Sponsor Branch - NHS Institute","Responsible for relationship and performance management of NHS Institute for Innovation and Improvement as well as NHS Institution transition'. 'National Innovation Fund, Regional Innovation Fund, NHS Innovation Challenge Prizes.'","Department of Health","Department of Health","National Director for Improvement & Efficiency","020 7210 4850","N/D","IMP002","N/D","1.00","N/D","N/D","","Policy","",""
"IMP005","N/D","SCS1","Deputy Director - Head of Service Reconfiguration & - Head of Urgent and Emergency Care","Responsible for Single Number for Urgent Care  111 NHS Direct and Reconfiguration policy Urgent & Emergency Care policy.'","Department of Health","Department of Health","National Director for Improvement & Efficiency","020 7210 4850","N/D","IMP002","647106","1.00","N/D","N/D","","Policy","",""
"IMP006","N/D","SCS1","Deputy Director - Head of Long Term Conditions","'Responsible for Long Term Conditions generic model, Self Care, Case Management and Care Planning, telehealth and telecare, Whole System Demonstrator Programme.'","Department of Health","Department of Health","National Director for Improvement & Efficiency","020 7210 4850","N/D","IMP002","373525","1.00","N/D","N/D","","Policy","",""
"IMP007","N/D","SCS1","National Director Patient and Public Affairs","Responsible for Patients and Public Affairs within the PPE Programme","Department of Health","Department of Health","National Director for Improvement & Efficiency","020 7210 4850","N/D","I004","N/D","1.00","N/D","N/D","","Policy","",""
"IMP008","Joyce Drohan","SCS2","QIPP Delivery Director","Responsible for Direct Programme Management for all of the QIPP National Workstreams'","Department of Health","Department of Health","National Director for Improvement & Efficiency","020 7210 4850","N/D","IMP001","252824","1.00","130000","134999","","Policy","",""
"IMP009","N/D","SCS1","Deputy QIPP Delivery Director","Responsible for Direct Programme Management for all of the QIPP National Workstreams'","Department of Health","Department of Health","National Director for Improvement & Efficiency","020 7210 4850","N/D","IMP008","0","1.00","N/D","N/D","","Policy","",""
"IMP010","Matthew Cooke","SCS2","National Clinical Director for U&EC","Responsible for Urgent & Emergency Care policy.'","Department of Health","Department of Health","National Director for Improvement & Efficiency","020 7210 4850","N/D","IMP001","0","0.40","105000","109999","","Policy","",""
"MD001","Prof Sir Bruce Keogh","SCS3","Medical Director","'The role of the Medical Director is central to the engagement of the health service, and a broad range of health care professionals, in improving the care of patients. This is delivered through both specific strategies such as those for cancer, vascular disease and lung disease, and through broader policies to improve patient safety, prescribing, medicines management, service quality and clinical cost-effectiveness, along with post-graduate education of doctors, dentists, pharmacists, and clinical scientists. He also oversees the work programme for the National Institute of Clinical Excellence (NICE) and the National Patient Safety Agency (NPSA).'","Department of Health","Department of Health","NHS Medical Directorate","020 7210 4850","N/D","NHSCEO01","657505","1.00","190000","194999","","Policy","",""
"MD002","Sir Michael Richards CBE","SCS2","National Clinical Director for Cancer and End of Life Care","'National clinical directors and advisors, are experts that each oversee the implementation of a national service framework (NSF) or major clinical or service strategy. They act as advocates for the NSFs or strategy within the NHS and other services, and represent the NHS and other services in the Department of Health.'","Department of Health","Department of Health","NHS Medical Directorate","020 7210 4850","N/D","MD001","42910","1.00","140000","144999","","Policy","",""
"MD003","Vacant","SCS2","National Clinical Director for Heart Disease and Stroke","'National clinical directors and advisors, are experts that each oversee the implementation of a national service framework (NSF) or major clinical or service strategy. They act as advocates for the NSFs or strategy within the NHS and other services, and represent the NHS and other services in the Department of Health.'","Department of Health","Department of Health","NHS Medical Directorate","N/A","N/D","MD001","0","1.00","0","0","","Policy","",""
"MD004","N/D","SCS1","National Clinical Director for Pathology","'National clinical directors and advisors, are experts that each oversee the implementation of a national service framework (NSF) or major clinical or service strategy. They act as advocates for the NSFs or strategy within the NHS and other services, and represent the NHS and other services in the Department of Health.'","Department of Health","Department of Health","NHS Medical Directorate","020 7210 4850","N/D","MD001","0","0.60","N/D","N/D","","Policy","",""
"MD005","Dr Rowan Hillson MBE","SCS2","National Clinical Director for Diabetes","'National clinical directors and advisors, are experts that each oversee the implementation of a national service framework (NSF) or major clinical or service strategy. They act as advocates for the NSFs or strategy within the NHS and other services, and represent the NHS and other services in the Department of Health.'","Department of Health","Department of Health","NHS Medical Directorate","020 7210 4850","N/D","MD001","0","0.72","130000","134999","","Policy","",""
"MD006","Dr Martin Lombard","SCS2","National Clinical Director for Liver Disease","'National clinical directors and advisors, are experts that each oversee the implementation of a national service framework (NSF) or major clinical or service strategy. They act as advocates for the NSFs or strategy within the NHS and other services, and represent the NHS and other services in the Department of Health.'","Department of Health","Department of Health","NHS Medical Directorate","020 7210 4850","N/D","MD001","0","0.40","110000","114999","","Policy","",""
"MD007","N/D","SCS1","National Clinical Director for Kidney Care","'National clinical directors and advisors, are experts that each oversee the implementation of a national service framework (NSF) or major clinical or service strategy. They act as advocates for the NSFs or strategy within the NHS and other services, and represent the NHS and other services in the Department of Health.'","Department of Health","Department of Health","NHS Medical Directorate","020 7210 4850","N/D","MD001","0","0.60","N/D","N/D","","Policy","",""
"MD009","Prof Keith Willett","SCS2","National Clinical Director for Trauma Care","'National clinical directors and advisors, are experts that each oversee the implementation of a national service framework (NSF) or major clinical or service strategy. They act as advocates for the NSFs or strategy within the NHS and other services, and represent the NHS and other services in the Department of Health.'","Department of Health","Department of Health","NHS Medical Directorate","020 7210 4850","N/D","MD001","0","0.60","185000","189999","","Policy","",""
"MD010","N/D","SCS1","National Clinical Director for COPD","'National clinical directors and advisors, are experts that each oversee the implementation of a national service framework (NSF) or major clinical or service strategy. They act as advocates for the NSFs or strategy within the NHS and other services, and represent the NHS and other services in the Department of Health.'","Department of Health","Department of Health","NHS Medical Directorate","020 7210 4850","N/D","MD001","0","0.30","N/D","N/D","","Policy","",""
"MD012","Giles Wilmore","SCS2","Director - Quality & Productivity","'Responsible for leading the implementation of the Quality Framework as set out in the Next Steps Review.'","Department of Health","Department of Health","NHS Medical Directorate","020 7210 4850","N/D","MD001","0","1.00","85000","89999","","Policy","",""
"MD013","N/D","SCS1","Director QIPP Programme","'Responsible for: -QIPP Programme management of 12 national Workstreams Integration of QIPP in national policy framework.'","Department of Health","Department of Health","National Director for Improvement & Efficiency","020 7210 4850","N/D","MD012","414560","1.00","N/D","N/D","","Policy","",""
"MD014","N/D","SCS1","Deputy Director - Senior Economic Advisor","'Responsible for: -Economic analysis and advice -Modelling -Statistical advice *also covers some work in CPS.'","Department of Health","Department of Health","NHS Medical Directorate","020 7210 4850","N/D","MD012","783837","1.00","N/D","N/D","","Economics","",""
"MD015","N/D","SCS1","Deputy Director - Quality Systems Architecture","'Responsible for: NHS outcomes framework -Supporting the National Quality Board -Quality Standards -Quality Accounts -Measuring for Quality Improvement Programme (including IQI)'","Department of Health","Department of Health","NHS Medical Directorate","020 7210 4850","N/D","MD012","502714","1.00","N/D","N/D","","Policy","",""
"MD016","Giles Denham","SCS2","Director - Medicines - Pharmacy & Industry Group","'Overall responsibility for: policy relating to medicines, including pricing, supply, clinical and cost effectiveness; sponsorship of the pharmaceutical and medical technology industries; pharmacy; prescription charges.'","Department of Health","Department of Health","Policy Strategy & Finance Directorate","020 7210 4850","N/D","MD001","773320","1.00","115000","119999","","Policy","",""
"MD017","N/D","SCS1","Deputy Director - Prescriptions - Pricing & Supply","'Responsible for policy on medicines pricing, including the pharmaceutical price regulation scheme, value based pricing, medicines supply and prescription charges.'","Department of Health","Department of Health","Policy Strategy & Finance Directorate","020 7210 4850","N/D","MD016","N/D","1.00","N/D","N/D","","Policy","",""
"MD018","N/D","SCS1","Deputy Director - Senior Economic Advisor","'Responsible for providing economic analysis and advice, economic modelling and statistical advice across the Division's policy interests.'","Department of Health","Department of Health","Policy Strategy & Finance Directorate","020 7210 4850","N/D","MD016","413810","1.00","N/D","N/D","","Economics","",""
"MD019","N/D","SCS1","Deputy Director - Industry","'Responsible for the Government's relationship with the pharmaceutical and medical technology industries including sponsorship of those industries. Responsible for the Division's Business Unit which covers parliamentary briefing and correspondence.'","Department of Health","Department of Health","Policy Strategy & Finance Directorate","020 7210 4850","N/D","MD016","N/D","1.00","N/D","N/D","","Policy","",""
"MD020","N/D","SCS1","Deputy Director - Clinical & Cost Effectiveness","'Responsible for policy relating to prescribing issues, the Cancer Drugs Fund and sponsorship of the National Institute for Health and Clinical Excellence.'","Department of Health","Department of Health","Policy Strategy & Finance Directorate","020 7210 4850","N/D","MD016","0","1.00","N/D","N/D","","Policy","",""
"MD021","N/D","SCS1","Deputy Director - Head of Pharmacy","'Responsible for all policy relating to hospital and community pharmacy including the community pharmacy contractual framework; remuneration and reimbursement; electronic prescription system; pharmacy workforce and professional aspects, involvement of pharmacists in wider provision of health services including public health.'","Department of Health","Department of Health","Policy Strategy & Finance Directorate","020 7210 4850","N/D","MD016","761838","1.00","N/D","N/D","","Policy","",""
"MD022","Keith Ridge","SCS2","Chief Pharmaceutical Officer","'Provides national leadership to the pharmacy profession. Responsible for policy relating to the profession including modernising pharmacy careers and professional regulation of pharmacists.'","Department of Health","Department of Health","Policy Strategy & Finance Directorate","020 7210 4850","N/D","MD016","305175","1.00","90000","94999","","Policy","",""
"MD023","Prof Sue Hill","SCS2","Chief Scientific Officer","'Provides national leadership to the Healthcare Science profession. Responsible for policy relating to the profession including modernising Healthcare Science careers . Provides national clinical leadership to the Healthcare Science profession in England.'","Department of Health","Department of Health","NHS Medical Directorate","020 7210 4850","N/D","MD001","494631","1.00","130000","134999","","Policy","",""
"MD024","N/D","SCS1","NHS Professional & Provider Programme Director","'Responsible for: MEE Healthcare Science Programme Board; working with Medical Royal Colleges; leadership for scientists; links with QIPP and broader policy initiatives.'","Department of Health","Department of Health","NHS Medical Directorate","020 7210 4850","N/D","MD023","0","1.00","N/D","N/D","","Policy","",""
"MD025","N/D","SCS1","Academic & Training Programme Director","'Responsible for: MSC Education & Training framework and programmes; academic career pathway development; HEI strategic development.'","Department of Health","Department of Health","NHS Medical Directorate","020 7210 4850","N/D","MD023","0","0.80","N/D","N/D","","Policy","",""
"MD026","N/D","SCS1","NHS Engagement Programme Director","'Responsible for: MSC implementation; workforce planning, commissioning & training infrastructure; employer and Trades Union engagement.'","Department of Health","Department of Health","NHS Medical Directorate","020 7210 4850","N/D","MD023","0","1.00","N/D","N/D","","Policy","",""
"MD027","Eliminated","SCS2","Chair Medical Education England","'Medical Education England. ANDPB that advises SofS on education, training, workforce planning for doctors, scientists, dentists and pharmacists.'","Department of Health","Department of Health","NHS Medical Directorate","N/A","N/D","MD001","0","0.20","N/A","N/A","","Policy","",""
"MD028","N/D","SCS1","Managing Director Medical Education England","'Medical Education England. ANDPB that advises SofS on education, training, workforce planning for doctors, scientists, dentists and pharmacists.'","Department of Health","Department of Health","NHS Medical Directorate","020 7210 4850","N/D","MD001","0","1.00","N/D","N/D","","Policy","",""
"MD029","Patricia Hamilton","SCS2","Director - Medical Education","'Medical Education England. ANDPB that advises SofS on education, training, workforce planning for doctors, scientists, dentists and pharmacists.'","Department of Health","Department of Health","NHS Medical Directorate","020 7210 4850","N/D","MD001","290572","0.60","140000","144999","","Policy","",""
"MD030","Gerard Hetherington","SCS2","Director - Clinical Policy & Strategy","Responsible for leading the development and Implementation of policy for Clinical Strategies including screening and specialised services'","Department of Health","Department of Health","NHS Medical Directorate","020 7210 4850","N/D","MD001","355426","1.00","95000","99999","","Policy","",""
"MD031","N/D","SCS1","Deputy Director - Cancer Cardiovascular End of Life Care & Dermatology Policy","Responsible for Cancer, Cardiovascular, End of Life Care & Dermatology policy.'","Department of Health","Department of Health","NHS Medical Directorate","020 7210 4850","N/D","MD030","1317287","1.00","N/D","N/D","","Policy","",""
"MD032","N/D","SCS1","Deputy Director - Clinical Governance, Clinical Audit and Patient Safety Policy","Responsible for Clinical Governance Clinical Audit and Patient Safety Policy .'","Department of Health","Department of Health","NHS Medical Directorate","020 7210 4850","N/D","MD012","0","1.00","N/D","N/D","","Policy","",""
"MD033","N/D","SCS1","Deputy Director - Screening & Specialised Services","'Responsible for Screening & Specialised Services Policy.'","Department of Health","Department of Health","NHS Medical Directorate","020 7210 4850","N/D","MD030","N/D","0.92","N/D","N/D","","Policy","",""
"MD036","N/D","SCS1","Deputy Director - Clinical Strategies & Audit Policy","'Responsible for Clinical strategies (COPD, trauma, liver, VTE, organ donation & pathology) & Clinical Audit policy.'","Department of Health","Department of Health","NHS Medical Directorate","020 7210 4850","N/D","MD030","1049664","1.00","N/D","N/D","","Policy","",""
"MD037","N/D","SCS1","Deputy Director - Consultant in Public Health Medicine","'Advisor to the screening & specialised services policy team.'","Department of Health","Department of Health","NHS Medical Directorate","020 7210 4850","N/D","MD030","0","0.39","N/D","N/D","","Policy","",""
"MD038","N/D","SCS1","Deputy Director - Special Projects Advisor","'Advisor on CPS' special projects.'","Department of Health","Department of Health","NHS Medical Directorate","020 7210 4850","N/D","MD030","0","0.60","N/D","N/D","","Policy","",""
"MD039","N/D","SCS1","National Clinical Director for Venous Thromboembolism","'National clinical directors and advisors, are experts that each oversee the implementation of a national service framework (NSF) or major clinical or service strategy. They act as advocates for the NSFs or strategy within the NHS and other services, and represent the NHS and other services in the Department of Health.'","Department of Health","Department of Health","NHS Medical Directorate","020 7210 4850","N/D","MD001","0","0.20","N/D","N/D","","Policy","",""
"MD040","N/D","SCS1","National Clinical Director for Diagnostic Imaging","'National clinical directors and advisors, are experts that each oversee the implementation of a national service framework (NSF) or major clinical or service strategy. They act as advocates for the NSFs or strategy within the NHS and other services, and represent the NHS and other services in the Department of Health.'","Department of Health","Department of Health","NHS Medical Directorate","020 7210 4850","N/D","MD001","0","0.40","N/D","N/D","","Policy","",""
"MD041","N/D","SCS1","National Clinical Director for Endoscopy","'National clinical directors and advisors, are experts that each oversee the implementation of a national service framework (NSF) or major clinical or service strategy. They act as advocates for the NSFs or strategy within the NHS and other services, and represent the NHS and other services in the Department of Health.'","Department of Health","Department of Health","NHS Medical Directorate","020 7210 4850","N/D","MD001","0","0.30","N/D","N/D","","Policy","",""
"NHSCEO01","Sir David Nicholson KCB CBE","SCS3","NHS Chief Executive","'Responsible for: providing principal advice to the SofS on the NHS; accounting officer for all NHS expenditure; Leadership of the NHS & NHS facing parts of the Department; Delivery of the Government's priorities for the NHS; effective & efficient management of the NHS; Embedding the implementation of reform of the NHS. '","Department of Health","Department of Health","Office of the NHS Leadership Team","020 7210 4850","N/D","REFPOST","0","1.00","210000","214999","","Operational Delivery","",""
"NHSCEO02","Jo-Anne Wass","SCS2","Chief of Staff","'Responsible for: Overall management of the Office of the NHS Leadership Team Advice and support to the NHS CE on people and governance issues; Key liaison post for the NHS'","Department of Health","Department of Health","Office of the NHS Leadership Team","020 7210 4850","N/D","NHSCEO01","500086","1.00","140000","144999","","Human Resources","",""
"NHSCEO05","N/D","SCS1","Policy Advisor","Responsible for: advice to NHS Chief Executive on policy, strategy and communications","Department of Health","Department of Health","Office of the NHS Leadership Team","020 7210 4850","N/D","NHSCEO02","N/D","1.00","N/D","N/D","","Policy","",""
"PHE001","Anita Marsland","SCS3","Transition Managing Director, Public Health England","'Responsible for leading PHE transition.'","Department of Health","Department of Health","Public Health England Transition Team","020 7210 4850","N/D","PSO001","167494","1.00","N/A","N/A","","Policy","",""
"PHE002","N/D","SCS2","PHE Transition Director","'Responsible for coordining regional & local transition to PHE.'","Department of Health","Department of Health","Public Health England Transition Team","020 7210 4850","N/D","PHE001","219544","0.80","0","0","","Medicine","",""
