"Post Unique Reference","Name","Grade (or equivalent)","Job Title","Job/Team Function","Parent Department","Organisation","Unit","Contact Phone","Contact E-mail","Reports to Senior Post","Salary Cost of Reports (£)","FTE","Actual Pay Floor (£)","Actual Pay Ceiling (£)","","Professional/Occupational Group","Notes","Valid?"
"16100","Catherine Adams","SCS2","Deputy Legal Adviser","Providing legal advice","Foreign and Commonwealth Office","Foreign and Commonwealth office","PUS","0207 008 1500","dp-foi.img@fco.gov.uk","16000","0","1.00","90000","94999","","Law","","1"
"16200","Douglas Wilson","SCS2","Deputy Legal Adviser","Providing legal advice","Foreign and Commonwealth Office","Foreign and Commonwealth office","PUS","0207 008 1500","dp-foi.img@fco.gov.uk","16000","0","1.00","85000","89999","","Law","","1"
"17000","Robin Grimes","SCS3","Chief Scientific Adviser","Providing senior policy advice on scientific matters","Foreign and Commonwealth Office","Foreign and Commonwealth office","PUS","0207 008 1500","dp-foi.img@fco.gov.uk","16000","0","0.40","125000","129999","","Policy","","1"
"19100","Hugh Elliott","SCS2","Director Communications","Leading internal and external communications","Foreign and Commonwealth Office","Foreign and Commonwealth office","Communications Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","10000","3064776","1.00","85000","89999","","Communications","","1"
"19300","Martin Reynolds","SCS2","Principal Private Secretary","Leading private offices, Parliamentary relations and Ministerial support","Foreign and Commonwealth Office","Foreign and Commonwealth office","Central Units","0207 008 1500","dp-foi.img@fco.gov.uk","10000","0","1.00","85000","89999","","Policy","","1"
"20000","Richard Burge","SCS2","Director Wilton Park","Head of FCO Agency","Foreign and Commonwealth Office","Wilton Park","Wilton Park","0207 008 1500","dp-foi.img@fco.gov.uk","10000","1811431","1.00","115000","119999","","Policy","","1"
"14110","Paul Madden","SCS2","Full Time Language Training","Pre post training between postings","Foreign and Commonwealth Office","Foreign and Commonwealth Office","Human Resources Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","14000","0","1.00","90000","94999","","Other","","1"
"14111","Catherine Nettleton","SCS2","Full Time Language Training","Pre post training between postings","Foreign and Commonwealth Office","Foreign and Commonwealth office","Human Resources Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","14000","0","1.00","85000","89999","","Other","","1"
"14112","Simon Gass","SCS3","Temporary Position","Leave or pre post training between postings","Foreign and Commonwealth Office","Foreign and Commonwealth office","Human Resources Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","14000","0","1.00","135000","139999","","Other","","1"
"14113","Philip Barton","SCS3","Temporary Position","Leave or pre post training between postings","Foreign and Commonwealth Office","Foreign and Commonwealth office","Human Resources Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","14000","0","1.00","120000","124999","","Other","","1"
"14114","Nicolas Kay","SCS2","Temporary Position","Leave or pre post training between postings","Foreign and Commonwealth Office","Foreign and Commonwealth office","Human Resources Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","14000","0","1.00","85000","89999","","Other","","1"
"14115","Simon Smith","SCS2","Temporary Position","Leave or pre post training between postings","Foreign and Commonwealth Office","Foreign and Commonwealth office","Human Resources Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","14000","0","1.00","95000","99999","","Other","","1"
"14116","Stephen Evans","SCS2","Temporary Position","Leave or pre post training between postings","Foreign and Commonwealth Office","Foreign and Commonwealth office","Human Resources Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","14000","0","1.00","85000","89999","","Other","","1"
"14117","Robert Gibson","SCS2","Temporary Position","Leave or pre post training between postings","Foreign and Commonwealth Office","Foreign and Commonwealth office","Human Resources Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","14000","0","1.00","85000","89999","","Other","","1"
"14118","John Rankin","SCS2","Temporary Position","Leave or pre post training between postings","Foreign and Commonwealth Office","Foreign and Commonwealth office","Human Resources Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","14000","0","1.00","85000","89999","","Other","","1"
"14119","Gregory Dorey","SCS2","Temporary Position","Leave or pre post training between postings","Foreign and Commonwealth Office","Foreign and Commonwealth office","Human Resources Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","14000","0","1.00","90000","94999","","Other","","1"
"14120","Julian King","SCS4","Temporary Position","Leave or pre post training between postings","Foreign and Commonwealth Office","Foreign and Commonwealth office","Human Resources Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","14000","0","1.00","125000","129999","","Other","","1"
"14121","John Freeman","SCS2","Temporary Position","Leave or pre post training between postings","Foreign and Commonwealth Office","Foreign and Commonwealth office","Human Resources Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","14000","0","1.00","85000","89999","","Other","","1"
"14122","Damian Roderic Todd","SCS2","Temporary Position","Leave or pre post training between postings","Foreign and Commonwealth Office","Foreign and Commonwealth office","Human Resources Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","14000","0","1.00","95000","99999","","Other","","1"
"14123","Dominic Chilcott","SCS2","Temporary Position","Leave or pre post training between postings","Foreign and Commonwealth Office","Foreign and Commonwealth office","Human Resources Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","14000","0","1.00","90000","94999","","Other","","1"
"14124","Robin Barnett","SCS2","Temporary Position","Leave or pre post training between postings","Foreign and Commonwealth Office","Foreign and Commonwealth office","Human Resources Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","14000","0","1.00","90000","94999","","Other","","1"
"14125","Julia Longbottom","SCS2","Temporary Position","Leave or pre post training between postings","Foreign and Commonwealth Office","Foreign and Commonwealth office","Human Resources Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","14000","0","1.00","85000","89999","","Other","","1"
"14126","Katherine Smith","SCS2","Temporary Position","Leave or pre post training between postings","Foreign and Commonwealth Office","Foreign and Commonwealth office","Human Resources Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","14000","0","1.00","85000","89999","","Other","","1"
"14127","Iain Walker","SCS2","Temporary Position","Leave or pre post training between postings","Foreign and Commonwealth Office","Foreign and Commonwealth office","Human Resources Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","14000","0","1.00","95000","99999","","Other","","1"
