"Post Unique Reference","Name","Grade (or equivalent)","Job Title","Job/Team Function","Parent Department","Organisation","Unit","Contact Phone","Contact E-mail","Reports to Senior Post","Salary Cost of Reports (£)","FTE","Actual Pay Floor (£)","Actual Pay Ceiling (£)","","Professional/Occupational Group","Notes","Valid?"
"10973","Eliminated","SCS1","Deputy Director, Finance Professionalism","Responsible for  Finance Professionalism","Her Majesty's Treasury","HM Treasury","Office of Head of Government Finance Profession","N/A","public.enquiries@hmtreasury.gsi.gov.uk","10973","0","0.78","0","0","","Finance","Part-time","1"
"10977","Eliminated","SCS1","Deputy Director, Data Quality and OSCAR","Responsible for Data Quality and OSCAR","Her Majesty's Treasury","HM Treasury","Data Quality and OSCAR","N/A","public.enquiries@hmtreasury.gsi.gov.uk","10977","0","1.00","0","0","","Finance","","1"
"13076","Eliminated","SCS1","Deputy Director, Government Financial Reporting","Responsible for Government Financial Reporting","Her Majesty's Treasury","HM Treasury","Government Financial Reporting","N/A","public.enquiries@hmtreasury.gsi.gov.uk","13076","0","1.00","0","0","","Finance","","1"
"13676","Eliminated","SCS1","Deputy Director, International Tax","Responsible for VAT and  International Excise","Her Majesty's Treasury","HM Treasury","VAT & International Excise","N/A","public.enquiries@hmtreasury.gsi.gov.uk","13676","0","1.00","0","0","","Policy","","1"
"15735","Eliminated","SCS1","Deputy Director, Equitable Life and Property Tax","Responsible for Equitable Life and Property Tax","Her Majesty's Treasury","HM Treasury","Equitable Life and Property Tax","N/A","public.enquiries@hmtreasury.gsi.gov.uk","15735","0","1.00","0","0","","Policy","","1"
"19547","Eliminated","SCS2","Director International and Macroeconomics","Responsible for International and Macroeconomics","Her Majesty's Treasury","HM Treasury","International and EU","N/A","public.enquiries@hmtreasury.gsi.gov.uk","19547","0","1.00","0","0","","Operational Delivery","","1"
"19562","Eliminated","SCS4","Second Permanent Secretary","Responsible for the Treasury's work to promote the UK economic prosperity by maintaining financial stability internationally and in the UK' promoting global prosperity, driving economic reform in the EU","Her Majesty's Treasury","HM Treasury","Board Ministerial and Communications","N/A","public.enquiries@hmtreasury.gsi.gov.uk","19562","0","1.00","0","0","","Policy","","1"
"19574","Eliminated","SCS3","Director General, Financial Services Groups","Responsible for oversight of Strategy in the financial services groups","Her Majesty's Treasury","HM Treasury","Board Ministerial and Communications","N/A","public.enquiries@hmtreasury.gsi.gov.uk","19574","0","1.00","0","0","","Policy","","1"
"19617","Eliminated","SCS2","Director, Public Services","Responsible for Oversight of Major Public Service Expenditure","Her Majesty's Treasury","HM Treasury","Public Services","N/A","public.enquiries@hmtreasury.gsi.gov.uk","19617","0","0.89","0","0","","Policy","Part-Time  0.89FTE","1"
"19840","Eliminated","SCS2","Director IMF and World Bank","Responsible for IMF and World Bank","Her Majesty's Treasury","HM Treasury","International and EU","N/A","public.enquiries@hmtreasury.gsi.gov.uk","19840","0","1.00","0","0","","Policy","","1"
"20744","Eliminated","SCS2","Chief Executive, Infrastructure UK","Responsible for growth-related policy and expenditure, includes infrasture stratgy and delivery, and public private partnerships.","Her Majesty's Treasury","HM Treasury","Infrastructure UK (IUK)","N/A","public.enquiries@hmtreasury.gsi.gov.uk","20744","0","1.00","0","0","","Policy","","1"
"21893","Eliminated","SCS1","Deputy Director, Public Service Pension Reform","Responsible for Public Service Pension Reform","Her Majesty's Treasury","HM Treasury","Public Sector Pension Reform Team","N/A","public.enquiries@hmtreasury.gsi.gov.uk","21893","0","0.75","0","0","","Policy","Part-time","1"
"22004","Eliminated","SCS1","Deputy Director, Budget and Tax Stratery","Responsible for Budget Tax Strategy","Her Majesty's Treasury","HM Treasury","Budget and Tax Strategy","N/A","public.enquiries@hmtreasury.gsi.gov.uk","22004","0","1.00","0","0","","Policy","","1"
"22007","Eliminated","SCS2","Director Strategy Planning and Budget","Responsible for defining forward strategy, work programme, the budget, and short-term priority policy projects","Her Majesty's Treasury","HM Treasury","Strategy, Planning and  Budget","N/A","public.enquiries@hmtreasury.gsi.gov.uk","22007","0","1.00","0","0","","Policy","","1"
