"Post Unique Reference","Name","Grade (or equivalent)","Job Title","Job/Team Function","Parent Department","Organisation","Unit","Contact Phone","Contact E-mail","Reports to Senior Post","Salary Cost of Reports (£)","FTE","Actual Pay Floor (£)","Actual Pay Ceiling (£)","","Professional/Occupational Group","Notes","Valid?"
"14100","Menna Rawlings","SCS2","Director Human Resources","Leading delivery of human resource management","Foreign and Commonwealth Office","Foreign and Commonwealth office","Human Resources Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","14000","17013751","1.00","80000","84999","","Human Resources","","1"
"14200","Vacant","SCS2","Director Corporate Service Programme (Slot combined with 14400)","Leading delivery of corporate services","Foreign and Commonwealth Office","Foreign and Commonwealth office","Corporate Services Directorate","N/A","dp-foi.img@fco.gov.uk","14000","0","1.00","0","0","","Operational Delivery","","1"
"14300","Iain Walker","SCS2","Director Finance","Leading delivery of financial management","Foreign and Commonwealth Office","Foreign and Commonwealth office","Finance Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","14000","2315221","1.00","90000","94999","","Finance","","1"
"14400","David Cairns","SCS2","Director Estates and Security","Leading delivery of estates management and security","Foreign and Commonwealth Office","Foreign and Commonwealth office","Estates & Security Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","14000","12669249","1.00","80000","84999","","Property and asset management","","1"
"14500","David Meyer","SCS2","Chief Information Officer","Leading delivery of information technology services","Foreign and Commonwealth Office","Foreign and Commonwealth office","Information & Technology Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","14000","7317921","1.00","120000","124999","","Information Technology","","1"
"15000","Neil Morisetti","SCS3","Special Representative for Climate Change","Providing senior policy advice on climate change","Foreign and Commonwealth Office","Foreign and Commonwealth office","PUS","0207 008 1500","dp-foi.img@fco.gov.uk","10000","0","1.00","115000","119999","","Policy","","1"
"16000","Iain Macleod","SCS3","Legal Adviser","Providing legal advice","Foreign and Commonwealth Office","Foreign and Commonwealth office","PUS","0207 008 1500","dp-foi.img@fco.gov.uk","10000","395000","1.00","125000","129999","","Law","","1"
"16100","Catherine Adams","SCS2","Deputy Legal Adviser","Providing legal advice","Foreign and Commonwealth Office","Foreign and Commonwealth office","PUS","0207 008 1500","dp-foi.img@fco.gov.uk","16000","0","1.00","85000","89999","","Law","","1"
"16200","John Grainger","SCS2","Deputy Legal Adviser","Providing legal advice","Foreign and Commonwealth Office","Foreign and Commonwealth office","PUS","0207 008 1500","dp-foi.img@fco.gov.uk","16000","0","1.00","90000","94999","","Law","","1"
"16300","Christopher Whomersley","SCS2","Deputy Legal Adviser","Providing legal advice","Foreign and Commonwealth Office","Foreign and Commonwealth office","PUS","0207 008 1500","dp-foi.img@fco.gov.uk","16000","0","1.00","95000","99999","","Law","","1"
"17000","Robin Grimes","SCS3","Chief Scientific Adviser","Providing senior policy advice on scientific matters","Foreign and Commonwealth Office","Foreign and Commonwealth office","PUS","0207 008 1500","dp-foi.img@fco.gov.uk","16000","0","0.40","125000","129999","","Policy","","1"
"18000","Nicholas Baird","SCS3","Chief Executive UKTI","Leading UKTI support to British companies in export markets and to foreign investors","Foreign and Commonwealth Office","UK Trade & Investment","UK Trade & Investment","0207 215 8000","enquiries@bis.gsi.gov.uk","10000","8140823","1.00","130000","134999","","Operational Delivery","","1"
"18200","Edward Oakden","SCS2","Managing Director Sectors Group","Supporting UK companies and foreign investment","Foreign and Commonwealth Office","UK Trade & Investment","UK Trade & Investment","0207 215 8000","enquiries@bis.gsi.gov.uk","18000","0","1.00","100000","104999","","Operational Delivery","","1"
"18300","Vacant","SCS2","Managing Director Business Group","Supporting UK companies and foreign investment","Foreign and Commonwealth Office","UK Trade & Investment","UK Trade & Investment","N/A","enquiries@bis.gsi.gov.uk","18000","0","1.00","0","0","","Operational Delivery","","1"
"18400","Vacant","SCS2","Managing Director Olympic Legacy","Supporting UK companies and foreign investment","Foreign and Commonwealth Office","UK Trade & Investment","UK Trade & Investment","N/A","enquiries@bis.gsi.gov.uk","18000","0","1.00","0","0","","Operational Delivery","","1"
"19100","John Duncan","SCS2","Director Communications","Leading internal and external communications","Foreign and Commonwealth Office","Foreign and Commonwealth office","Communications Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","10000","2229916","1.00","70000","74999","","Communications","","1"
"19200","Peter Hill","SCS2","Director Strategy","Providing high level advice on strategy","Foreign and Commonwealth Office","Foreign and Commonwealth office","Strategy","0207 008 1500","dp-foi.img@fco.gov.uk","10000","7076988","1.00","80000","84999","","Policy","","1"
"19300","Tom Drew","SCS2","Principal Private Secretary","Leading private offices, Parliamentary relations and Ministerial support","Foreign and Commonwealth Office","Foreign and Commonwealth office","Central Units","0207 008 1500","dp-foi.img@fco.gov.uk","10000","0","1.00","80000","84999","","Policy","","1"
"19400","Gregor Irwin","SCS2","Chief Economist","Providing high level economic advice","Foreign and Commonwealth Office","Foreign and Commonwealth office","PUS","0207 008 1500","dp-foi.img@fco.gov.uk","10000","0","1.00","0","0","","Economics","","1"
"20000","Richard Burge","SCS2","Director Wilton Park","Head of FCO Agency","Foreign and Commonwealth Office","Wilton Park","Wilton Park","0207 008 1500","dp-foi.img@fco.gov.uk","10000","2032761","1.00","115000","119999","","Other","Inward loan officer not paid directly by the FCO","1"
"30001","Anwar Choudhury","SCS2","Full Time Language Training","Leave or training between postings","Foreign and Commonwealth Office","Foreign and Commonwealth office","Human Resources Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","14100","0","1.00","85000","89999","","Other","","1"
"30002","Asif Ahmad","SCS2","Full Time Language Training","Leave or training between postings","Foreign and Commonwealth Office","Foreign and Commonwealth office","Human Resources Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","14100","0","1.00","80000","84999","","Other","","1"
"30003","Richard Peter Moore","SCS2","Full Time Language Training","Leave or training between postings","Foreign and Commonwealth Office","Foreign and Commonwealth office","Human Resources Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","14100","0","1.00","85000","89999","","Other","","1"
"30004","Geoffrey Adams","SCS3","Corporate Position","Leave or training between postings","Foreign and Commonwealth Office","Foreign and Commonwealth office","Human Resources Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","14100","0","1.00","125000","129999","","Other","","1"
"30005","Dominic Martin","SCS2","Corporate Position","Leave or training between postings","Foreign and Commonwealth Office","Foreign and Commonwealth office","Human Resources Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","14100","0","1.00","80000","84999","","Other","","1"
"30006","Alexander Ellis","SCS2","Full Time Language Training","Leave or training between postings","Foreign and Commonwealth Office","Foreign and Commonwealth office","Human Resources Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","14100","0","1.00","80000","84999","","Other","","1"
"30007","Andrew Seaton","SCS2","Corporate Position","Departing FCO on 31 March 2013","Foreign and Commonwealth Office","Foreign and Commonwealth office","Human Resources Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","14100","0","1.00","85000","89999","","Other","","1"
"30008","John Dew","SCS2","Corporate Position","Departing FCO on 31 March 2013","Foreign and Commonwealth Office","Foreign and Commonwealth office","Human Resources Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","14100","0","1.00","90000","94999","","Other","","1"
"30009","Martin Alan Hatfull","SCS2","Corporate Position","Departing FCO on 31 March 2013","Foreign and Commonwealth Office","Foreign and Commonwealth office","Human Resources Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","14100","0","1.00","85000","89999","","Other","","1"
"30010","Peter Gooderham","SCS2","Corporate Position","Departing FCO on 31 March 2013","Foreign and Commonwealth Office","Foreign and Commonwealth office","Human Resources Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","14100","0","1.00","95000","99999","","Other","","1"
"30011","Dominic Asquith","SCS3","Corporate Position","Departing FCO on 31 March 2013","Foreign and Commonwealth Office","Foreign and Commonwealth office","Human Resources Directorate","0207 008 1500","dp-foi.img@fco.gov.uk","14100","0","1.00","115000","119999","","Other","","1"
