"Post Unique Reference","Name","Grade (or equivalent)","Job Title","Job/Team Function","Parent Department","Organisation","Unit","Contact Phone","Contact E-mail","Reports to Senior Post","Salary Cost of Reports (£)","FTE","Actual Pay Floor (£)","Actual Pay Ceiling (£)","","Professional/Occupational Group","Notes","Valid?"
"DFE-1064","N/D","SCS1","Deputy Director","Responsible for distinct elements of Free School policy and for taking forward individual proposals in London.","Department for Education","Department For Education","System Reform Group","0370 000 2288","N/D","DFE-1086","1248363","1.00","N/A","N/A","","Policy","","1"
"DFE-1170","N/D","SCS1","Deputy Director","Deputy Director for School Organisation and Admissions Division (SOAD). SOAD is responsible for two areas of schools policy: Fair Access, which covers admissions, transport and uniform; and, School Organisation, which covers issues such as the establishment, closure and expansion of state-funded schools.","Department for Education","Department For Education","System Reform Group","0370 000 2288","N/D","DFE-1086","1015554","1.00","N/A","N/A","","Policy","","1"
"DFE-1192","N/D","SCS1","Deputy Director","DD Education Funding Agency for Free Schools (sites, buildings and capital funding).","Department for Education","Education Funding Agency","Education Funding Agency","0370 000 2288","N/D","DFE-1135","2189220","1.00","N/A","N/A","","Operational Delivery","","1"
"DFE-1106","N/D","SCS1","Deputy Director","The Head of Capital Funding ensures that there are comprehensive, efficient and effective systems for the allocation and payment of capital funding for schools and colleges. They work closely with the Director of the Data & Funding Division in the development of strategy and systems for the management of capital funding. They also have an important role in managing and developing relationships on funding matters with senior officials in DfE, HMT and other Government Departments as necessary and engage with a range of external stakeholders including providers of school places such local authorities, dioceses and school trusts.","Department for Education","Education Funding Agency","Education Funding Agency","0370 000 2288","N/D","DFE-1135","436077","1.00","N/A","N/A","","Operational Delivery","","1"
"DFE-1172","N/D","SCS1","Deputy Director","DD - Childcare, Special Needs and Children’s Services Strategy","Department for Education","Department For Education","Childcare, Special Needs and Children’s Services Strategy","0370 000 2288","N/D","DFE-1006","2381547","1.00","N/A","N/A","","Policy","","1"
"DFE-1160","N/D","SCS1","Deputy Director","Deputy Director for the Education Standards Evidence and Dissemination Division. The division publishes a wide range of statistics, social research and evaluations on Education Standards and provides analytical support to policy developments on education standards","Department for Education","Department For Education","Systems and Accountability","0370 000 2288","N/D","DFE-1058","2484218","1.00","N/A","N/A","","Policy","","1"
"DFE-1187","N/D","SCS1","Deputy Director","Responsible for taking forward individual proposals to implementation","Department for Education","Department For Education","Free School Group","0370 000 2288","N/D","DFE-1090","1172798","1.00","N/A","N/A","","Policy","","1"
"DFE-1197","N/D","SCS1","Deputy Director","Deputy Director - Safeguarding Group","Department for Education","Department For Education","Childcare, Special Needs and Children’s Services Strategy","0370 000 2288","N/D","DFE-1016","1389945","1.00","N/A","N/A","","Policy","","1"
"DFE-1119","N/D","SCS1","Deputy Director","Deputy Director, Early Years and Childcare Markets – responsible for policy to create a dynamic and thriving Early Years and Childcare market.","Department for Education","Department For Education","Childcare, Special Needs and Children’s Services Strategy","0370 000 2288","N/D","DFE-1019","386501","0.60","N/A","N/A","","Policy","","1"
"DFE-1141","N/D","SCS1","Deputy Director","Deputy Director - Vocational Education Division responsible for 14-19 vocational education strategy, the reform of vocational qualifications and the provision of traineeships and work experience and work-related learning for this age group.","Department for Education","Department For Education","Closing The Gap","0370 000 2288","N/D","DFE-1010","1046307","1.00","N/A","N/A","","Policy","","1"
"DFE-1164","N/D","SCS1","Deputy Director","Head of Targeted Basic Need, 16-19 Capital Programmes & Academy Transactions The Targeted Basic Need Team manages payments and performance reporting on the more than £780m allocated to 84 local authorities that are managing 372 building projects that will create more than 70,000 new school places.  The 16-19 Team manages about £100m allocated among 4 programmes  – sixth form college Building Condition Improvement, Demographic Growth Capital, Independent Specialist Provider Building Improvement and Devolved Formula Capital. The Academies Transactions team manages complex requests from academies that wish to acquire or dispose of land or make other legal changes involving their estates.","Department for Education","Education Funding Agency","Education Funding Agency","0370 000 2288","N/D","DFE-1135","170701","1.00","N/A","N/A","","Operational Delivery","","1"
"DFE-1189","N/D","SCS1","Deputy Director","Provides advice to Ministers on policy","Department for Education","Department For Education","Strategic Analysis Research and Policy Impact Group","0370 000 2288","N/D","DFE-1018","0","0.50","N/A","N/A","","Programme and Project Management (PPM)","","1"
"DFE-1100","N/D","SCS1","Deputy Director","Deputy Director - National College for Teaching and Leadership","Department for Education","National College","National College","0370 000 2288","N/D","DFE-1021","829396","1.00","N/A","N/A","","Policy","","1"
"DFE-1075","N/D","SCS1","Deputy Director","Responsible for co-ordinating the implementation of the DfE Review (published in November 2012)","Department for Education","Department For Education","ALB Reform Group","0370 000 2288","N/D","DFE-1011","488919","1.00","N/A","N/A","","Policy","","1"
"DFE-1193","N/D","SCS1","Deputy Director","Deputy Director, Children’s Social Care (covering children's rights, targeted safeguarding policy issues, children's social care data and analysis and strategy)","Department for Education","Department For Education","Childcare, Special Needs and Children’s Services Strategy","0370 000 2288","N/D","DFE-1016","2192147","1.00","N/A","N/A","","Policy","","1"
"DFE-1065","N/D","SCS1","Deputy Director","Academies Group Territory: responsible for open academies in the Central region including: compliance with the Funding Agreement, casework from academies, responses to POs/TOs, complaints about academies and risk assessment and management. SRO on Data and Analytical work and People skills for the Group","Department for Education","Education Funding Agency","Education Funding Agency","0370 000 2288","N/D","DFE-1133","1396303","1.00","N/A","N/A","","Operational Delivery","","1"
"DFE-1027","N/D","SCS1","Deputy Director","The Deputy Director for CPD and leadership is responsible for the College’s approach to leadership development and CPD, including the licensing of the Leadership Curriculum. He leads the delivery and management of commissioned programmes including Future Leaders, Teaching Leaders and the Fellowship Programme.  In addition he is responsible for programmes for school business managers, primary executive heads and chairs of governors. The role involves building strong customer relationships with licensees and commissioned providers whilst holding them to account for high quality delivery and ensuring value for money.","Department for Education","National College","National College","0370 000 2288","N/D","DFE-1021","1659584","1.00","N/A","N/A","","Policy","","1"
"DFE-1191","N/D","SCS1","Deputy Director","Deputy Director","Department for Education","Department For Education","Strategic Analysis Research and Policy Impact Group","0370 000 2288","N/D","DFE-1014","780418","1.00","N/A","N/A","","Programme and Project Management (PPM)","","1"
"DFE-1028","N/D","SCS1","Deputy Director","Deputy Director has overall responsibility for leading the Teacher Services Division of the National College for Teaching and Leadership. The Division supports the award of qualified teacher status, the investigation and consideration of cases where it is alleged that a teacher is guilty of unacceptable professional conduct, conduct that may bring the profession into disrepute or where the teacher has been convicted of a relevant offence. It supports examination officers and the collection of examination scripts. The Division maintains the list of prohibited teachers and makes it available. The Division acts as the appeal body for teachers who have failed their induction period.","Department for Education","National College","National College","0370 000 2288","N/D","DFE-1049","2177552","1.00","N/A","N/A","","Policy","","1"
"DFE-1162","N/D","SCS1","Deputy Director","To provide policy advice to the Secretary of State and other Ministers","Department for Education","Department For Education","Strategy Performance and Private Office Group","0370 000 2288","N/D","DFE-1018","0","1.00","N/A","N/A","","Operational Delivery","","1"
"DFE-1078","N/D","SCS1","Deputy Director","Head of News Division, responsible for leading the Press Office and Speeches teams to ensure Ministers' messages are communicated effectively through national media and speech platforms.","Department for Education","Department For Education","Communications Group","0370 000 2288","N/D","DFE-1002","1745948","1.00","N/A","N/A","","Communications","","1"
"DFE-1173","N/D","SCS1","Deputy Director","Responsible for implementing the recommendations of the DfE Review in the Infrastructure and Funding Directorate:  leading a programme of organisational change; and oversight of internal governance, performance reporting and business planning.","Department for Education","Department For Education","Education Funding Group","0370 000 2288","N/D","DFE-1124","418058","0.88","N/A","N/A","","Policy","","1"
"DFE-1035","N/D","SCS1","Deputy Director","Deputy Director having overall responsibility for the Property Asset Management Unit (PAMU) and Departmental Security Unit (DSU) for the Department of Education and the Department for Communities and Local Government. PAMU and DSU responsibilities include estate/property strategy and management, contract management, programme and project management, sustainable operations, fire, health and safety and facilities management, business continuity and security management, protective and information technology security.","Department for Education","Department For Education","Finance and Commercial Group","0370 000 2288","N/D","DFE-1009","1620784","1.00","N/A","N/A","","Property and Asset Management","","1"
"DFE-1151","N/D","SCS1","Deputy Director","Responsible for leading the EFA's finance division taking allocations of £54 billion of revenue and capital funding to academy trusts, local authority maintained schools, colleges, local authorities and commercial and charitable providers (over 10,000 at March 2014) and pay monthly as required. We are developing the EFA’s funding and payments systems to one common core process. We procure learning delivery and place funding agreements and contracts. We prepare the EFA's annual financial statements and for 2014-15 these statements will include the accounts of over 3,000 academy trusts that we collect and consolidate.","Department for Education","Education Funding Agency","Education Funding Agency","0370 000 2288","N/D","DFE-1020","1993277","1.00","N/A","N/A","","Operational Delivery","","1"
"DFE-1153","N/D","SCS1","Deputy Director","Deputy Director for HR Services: HR professional responsible for the strategy, delivery and continuous improvement of HR services to the Department and its Agencies. Also Darlington Head of Site leading on relocation and creation of Darlington Public Sector Hub.","Department for Education","Department For Education","People and Change Group","0370 000 2288","N/D","DFE-1011","720992","1.00","N/A","N/A","","Human Resources","","1"
"DFE-1038","N/D","SCS1","Deputy Director","Head of Qualifications and Assessment Division, with responsibility for policy on GCSE and A level reform, the effective and efficient functioning of the exams system as a whole (including the Department’s relationship with Ofqual, the exams regulator), and for policy relating to national curriculum assessments.","Department for Education","Department For Education","Assessment, Curriculum and General Qualifications","0370 000 2288","N/D","DFE-1005","837506","1.00","N/A","N/A","","Policy","","1"
"DFE-1029","N/D","SCS1","Deputy Director","Responsible for Young People’s Programme service delivery in Southern England, covering the South East, East of England and London. Ensure delivery of EFA programmes (ESF, Youth Contract, etc.); monitor and support LAs in implementing High Needs Students funding; intervenes with inadequate providers and supports replacement of poor provision and filling of any gaps in provision. National lead for EFA on Service Improvement.","Department for Education","Education Funding Agency","Education Funding Agency","0370 000 2288","N/D","DFE-1137","1074408","1.00","N/A","N/A","","Operational Delivery","","1"
"DFE-1174","N/D","SCS1","Deputy Director","Acting Deputy Director of the Education Funding Agency’s External Financial Assurance Division, part of the Chief Financial Officer’s Group. Responsible for obtaining assurance for the EFA Accounting Officer in respect of funded education providers.","Department for Education","Education Funding Agency","Education Funding Agency","0370 000 2288","N/D","DFE-1108","911534","1.00","N/A","N/A","","Operational Delivery","","1"
"DFE-1139","N/D","SCS1","Deputy Director","Academies Funding Division: responsible for the funding of all open and opening academy types and Free Schools. This includes the annual allocations cycle, funding within the terms of individual funding agreements, dealing with issues with and revisions to funding throughout the year, working closely with the Free Schools Group, the Converter and sponsored academy divisions, the funding policy team, and working on the planning of the National Funding Formula.","Department for Education","Education Funding Agency","Education Funding Agency","0370 000 2288","N/D","DFE-1133","1677768","1.00","N/A","N/A","","Operational Delivery","","1"
"DFE-1129","N/D","SCS1","Deputy Director","Responsible for taking forward individual free school proposals in London, the North East, Yorkshire and Humberside and the South West and South East regions, and for monitoring the performance of open free schools.","Department for Education","Department For Education","Free School Group","0370 000 2288","N/D","DFE-1090","1259230","1.00","N/A","N/A","","Policy","","1"
"DFE-1062","N/D","SCS1","Deputy Director","Deputy Director Capital Finance was appointed in Dec 2013 tasked with improving the quality and consistency of information provided to EFA Chief Finance Officers Group and other stakeholders, strengthening EFA Capital Group financial management, and leading on the resolution of the underlying VAT issues that affect the efficient delivery of Capital Group’s programmes.","Department for Education","Education Funding Agency","Education Funding Agency","0370 000 2288","N/D","DFE-1020","0","1.00","N/A","N/A","","Finance","","1"
"DFE-1194","N/D","SCS1","Deputy Director","Policy Adviser","Department for Education","Department For Education","Strategy Performance and Private Office Group","0370 000 2288","N/D","DFE-1018","0","1.00","N/A","N/A","","Operational Delivery","","1"
"DFE-1142","N/D","SCS1","Deputy Director","The role of DD Young People’s Group - Programmes and Development includes development of the EFA’s funding system for 16-19 year old students, 14-16 year olds in full time FE, and HNS aged 16-24; delivery of programmes to increase participation including Youth Contract, ESF and Youth Offenders in Custody; leading the EFA’s contribution to implementing Study Programmes and Raising the Participation Age; line/site management of YP staffing cadres; and national role in governance and corporate/development boards as determined by SCS 2.","Department for Education","Education Funding Agency","Education Funding Agency","0370 000 2288","N/D","DFE-1137","816401","1.00","N/A","N/A","","Operational Delivery","","1"
"DFE-1108","N/D","SCS1","Deputy Director","External Assurance Division: providing assurance to the Chief Executive, EFA, on the proper use of funds (£52 billion). Includes funds to schools (via direct support grant), academies, colleges (16-19 funding), private training/ independent specialist providers, including capital funding. Delivering assurance arrangements for the Teaching Agency, assessing the financial health of academies/colleges and supporting those in financial difficulty/financial intervention. Providing advice, assurance and financial viability matters to EFA colleagues. Responsibility for developing overall assurance arrangements, contributing widely to policy development, development of assurance arrangements for academies, and responsibility for the financial assessment of applications for free schools, UTCs, and special schools.","Department for Education","Education Funding Agency","Education Funding Agency","0370 000 2288","N/D","DFE-1020","2213062","1.00","N/A","N/A","","Operational Delivery","","1"
"DFE-1190","N/D","SCS1","Deputy Director","Head of a unit of 17 people advising Ministers on the distribution of the Department’s budget; carrying out longer term strategic thinking and advice; helping Ministers set strategic priorities; and building the policy-making capacity of the Department.","Department for Education","Department For Education","Strategy Performance and Private Office Group","0370 000 2288","N/D","DFE-1018","704405","1.00","N/A","N/A","","Planning","","1"
"DFE-1184","N/D","SCS1","Deputy Director","Senior Policy Advisors work with the Secretary of State and Ministers, their Private Offices and Special Advisers to (1) Provide high quality strategy and policy advice, and respond rapidly to day-to-day requests for briefing and advice on current and emerging issues, (2) Work closely with colleagues across the Department to ensure that the policy and communications priorities of the Secretary of State and Ministers are fully understood, (3) Support colleagues in the strategy and policy-making process, brokering solutions among Ministers when there are policy differences, (4)Support the decision-making process across government to troubleshoot cross-cutting policy issues","Department for Education","Department For Education","Strategy Performance and Private Office Group","0370 000 2288","N/D","DFE-1018","0","1.00","N/A","N/A","","Operational Delivery","","1"
"DFE-1061","N/D","SCS1","Deputy Director","The Deputy Director of the Private Finance Team leads the team that is responsible for the commercial development and delivery of privately financed solutions as well as advice and assistance to operational privately financed deals. This role includes the development, management and ultimately the delivery of commercial input to the private finance arm of the Priority School Building Programme and the ongoing performance of the more delivery focused aspects of the traditional Private Finance Unit (PFU) role in respect of legacy education sector PFI contracts including BSF and pre-BSF schools PFI.","Department for Education","Education Funding Agency","Education Funding Agency","0370 000 2288","N/D","DFE-1135","1052277","1.00","N/A","N/A","","Operational Delivery","","1"
"DFE-1176","N/D","SCS1","Deputy Director","Deputy Director - Education Funding Group","Department for Education","Department For Education","Education Funding Group","0370 000 2288","N/D","DFE-1124","896491","1.00","N/A","N/A","","Policy","","1"
"DFE-1134","N/D","SCS1","Deputy Director","The role of the Maintained Schools Division includes: The collection of financial data for maintained schools; The calculation and payment of funding allocations to local authorities of the Dedicated Schools Grant and the Pupil Premium; Gaining assurance from local authorities of the proper use of the grants for schools paid to them; The implementation of the school funding reforms  for 2015-16; and the assessment of the appropriate amounts to be recouped from local authorities for expenditure on Academies in their areas.","Department for Education","Education Funding Agency","Education Funding Agency","0370 000 2288","N/D","DFE-1133","1046591","1.00","N/A","N/A","","Operational Delivery","","1"
"DFE-1198","N/D","SCS1","Deputy Director","Joint Head of the Ministerial and Public Communications Division. My team replies to around 50,000 items of correspondence per year from members of the public; and supports Ministers in answering their correspondence and written Parliamentary Questions.","Department for Education","Department For Education","Strategy Performance and Private Office Group","0370 000 2288","N/D","DFE-1002","2804770","1.00","N/A","N/A","","Communications","","1"
"DFE-1146","N/D","SCS1","Deputy Director","Responsible for the free school application and assessment processes; programme management of the free schools programme including management information, communications and oversight of the Department’s relationship with New Schools Network; and the future development of the free school programme","Department for Education","Department For Education","Free School Group","0370 000 2288","N/D","DFE-1090","1842302","1.00","N/A","N/A","","Policy","","1"
"DFE-1158","N/D","SCS1","Deputy Director","The Early Years Funding team oversees the Government’s investment in early education and childcare, with the aim of ensuring that all children are ready to start school; narrowing achievement gaps between disadvantaged children and their peers at age 5; and supporting parents to training or work. The team manages the funded early education entitlements for two-, three- and four-year-olds, including the implementation of the new entitlement to early education for disadvantaged two-year-olds, and introducing an Early Years Pupil Premium. The team is also responsible for policy on children’s centres, and works together with HMT, DWP and HMRC on childcare affordability.","Department for Education","Department For Education","Childcare, Special Needs and Children’s Services Strategy","0370 000 2288","N/D","DFE-1006","0","1.00","N/A","N/A","","Policy","","1"
"DFE-1122","N/D","SCS1","Deputy Director","Responsible for the policy and implementation of the University Technical College & Studio School Programmes.","Department for Education","Department For Education","Free School Group","0370 000 2288","N/D","DFE-1090","1214583","1.00","N/A","N/A","","Policy","","1"
"DFE-1057","N/D","SCS1","Deputy Director","I am responsible for the delivery of converter and sponsored academies in line with Ministerial decisions on the policy. I have specific responsibility for central and southern territories (excluding London). We support sponsors, individual and groups of schools through the conversion process. We coordinate advice on a range of legal and other issues required prior to the Secretary of State entering into a Funding Agreement with the Academy Trust.","Department for Education","Department For Education","Academies Delivery Group","0370 000 2288","N/D","DFE-1087","3288712","1.00","N/A","N/A","","Policy","","1"
"DFE-1143","N/D","SCS1","Deputy Director","Deputy Director - Internal Audit","Department for Education","Department For Education","Finance and Commercial Group","0370 000 2288","N/D","DFE-1009","842590","1.00","N/A","N/A","","Internal Audit","","1"
"DFE-1097","N/D","SCS1","Deputy Director","The Division is responsible for issues relating to post-16 participation in education and training including raising the participation age, young people not in employment, education or training (NEET), careers guidance and post-16 transport.  It is also responsible for policy on school food, including free school meals.","Department for Education","Department For Education","Closing The Gap","0370 000 2288","N/D","DFE-1010","780423","1.00","N/A","N/A","","Policy","","1"
"DFE-1109","N/D","SCS1","Deputy Director","The Director of Teaching Schools and School Improvement is responsible for the strategic leadership of the teaching schools programme, work with academies and chains and the specialist leaders of education programme. In addition the role has oversight of specific school improvement programmes.","Department for Education","National College","National College","0370 000 2288","N/D","DFE-1021","1622795","1.00","N/A","N/A","","Policy","","1"
"DFE-1154","N/D","SCS1","Deputy Director","Deputy Director, Priority School Building Programme","Department for Education","Education Funding Agency","Education Funding Agency","0370 000 2288","N/D","DFE-1135","2108515","1.00","N/A","N/A","","Operational Delivery","","1"
"DFE-1152","N/D","SCS1","Deputy Director","Deputy Director, Independent Education and School Governance: responsible for policy on the registration and regulation of the independent schools sector in England and taking regulatory action where schools fail to meet the independent school standards.  Also responsible for policy on the governance of maintained schools in England","Department for Education","Department For Education","System Reform Group","0370 000 2288","N/D","DFE-1086","936105","1.00","N/A","N/A","","Policy","","1"
"DFE-1156","N/D","SCS1","Deputy Director","mat leave","Department for Education","Department For Education","Free School Group","0370 000 2288","N/D","DFE-1090","0","0.80","N/A","N/A","","Policy","","1"
"DFE-1067","N/D","SCS1","Deputy Director","Responsible for: project work supporting GCSE reform.","Department for Education","Department For Education","Assessment, Curriculum and General Qualifications","0370 000 2288","N/D","DFE-1005","1244909","0.89","N/A","N/A","","Policy","","1"
"DFE-1180","N/D","SCS1","Deputy Director","Deputy Director - Free Schools","Department for Education","Department For Education","Free School Group","0370 000 2288","N/D","DFE-1090","631082","1.00","N/A","N/A","","Policy","","1"
"DFE-1178","N/D","SCS1","Deputy Director","Joint Head of Business Partner division.  Business Partner for the Education Standards Directorate and the corporate centre in DfE, supporting discussion/decision making within the senior management teams. Overview of finances, including, management information on programme and administrative costs, guidance on accounting , propriety/value for money; strategic financial analysis; engagement in the Department’s financial exercises.  Provision of financial services for the NCTL and STA.","Department for Education","Department For Education","Finance and Commercial Group","0370 000 2288","N/D","DFE-1009","654766","1.00","N/A","N/A","","Finance","","1"
"DFE-1145","N/D","SCS1","Deputy Director","Deputy Director, Early Years","Department for Education","Department For Education","Childcare, Special Needs and Children’s Services Strategy","0370 000 2288","N/D","DFE-1006","352928","1.00","N/A","N/A","","Policy","","1"
"DFE-1048","N/D","SCS1","Deputy Director","DD of Chief Financial Officer's Group","Department for Education","Education Funding Agency","Education Funding Agency","0370 000 2288","N/D","DFE-1020","0","0.55","N/A","N/A","","Operational Delivery","","1"
"DFE-1044","N/D","SCS1","Deputy Director","The Deputy Director of Technical & Property leads a team that provides comprehensive technical and property advice and support to all capital programmes, with a focus on efficiency and continuous improvement. The team is responsible for the delivery of the Property Data Survey Programme which involves the high level survey of circa 23,000 education establishments which will be considered as part of future Capital allocations.","Department for Education","Education Funding Agency","Education Funding Agency","0370 000 2288","N/D","DFE-1135","547538","1.00","N/A","N/A","","Operational Delivery","","1"
"DFE-1088","N/D","SCS1","Deputy Director","Deputy Director for Redeployment: Leading on the department’s approach to redeployment, redundancy avoidance such as Voluntary Exit and, if necessary, redundancy during a period of major change including a significant downsize and the closure of 3 Sites.","Department for Education","Department For Education","People and Change Group","0370 000 2288","N/D","DFE-1011","1417104","0.94","N/A","N/A","","Human Resources","","1"
"DFE-1091","N/D","SCS1","Deputy Director","Deputy Director for Organisational Change and Communications: Leading the People Strand of DfE’s Review; employee relations and staff engagement; internal communications and skills and capabilities. Also leading HR’s business programme.","Department for Education","Department For Education","People and Change Group","0370 000 2288","N/D","DFE-1011","606318","1.00","N/A","N/A","","Human Resources","","1"
"DFE-1060","N/D","SCS1","Deputy Director","Responsible for test development within the Standards and Testing Agency, to ensure that all statutory tests and assessments meet OfQual's common regulatory principles, including validity, reliability and freedom from bias. Also responsible for the development and delivery of the Professional Skills Tests for prospective teachers.","Department for Education","Standards and Testing Agency","Standards and Testing Agency","0370 000 2288","N/D","DFE-1181","1192701","1.00","N/A","N/A","","Operational Delivery","","1"
"DFE-1092","N/D","SCS1","Deputy Director","Responsible for ensuring a sufficient supply of high-quality sponsors wherever they are needed to turn around and support underperforming schools","Department for Education","Department For Education","Office of the Schools Commissioner Group","0370 000 2288","N/D","DFE-1087","1089891","1.00","N/A","N/A","","Policy","","1"
"DFE-1175","N/D","SCS1","Deputy Director","Deputy Director - Families Group","Department for Education","Department For Education","Childcare, Special Needs and Children’s Services Strategy","0370 000 2288","N/D","DFE-1016","836556","1.00","N/A","N/A","","Policy","","1"
"DFE-1165","N/D","SCS1","Deputy Director","Deputy Director - Education Funding Agency","Department for Education","Education Funding Agency","Education Funding Agency","0370 000 2288","N/D","DFE-1135","840509","1.00","N/A","N/A","","Operational Delivery","","1"
"DFE-1148","N/D","SCS1","Deputy Director","Responsible for Young People’s Programme service delivery in northern England, covering the North East, North West and Yorkshire. Ensure delivery of EFA programmes (ESF, Youth Contract, etc.); monitor and support LAs in implementing High Needs Students funding; intervenes with inadequate providers and supports replacement of poor provision and filling of any gaps in provision. National lead for EFA on 16 – 18 Apprenticeships and Traineeships. Management of Apprenticeships budget, and programme development.","Department for Education","Education Funding Agency","Education Funding Agency","0370 000 2288","N/D","DFE-1137","898794","1.00","N/A","N/A","","Operational Delivery","","1"
"DFE-1161","N/D","SCS1","Deputy Director","The Deputy Director for Support within EFA Capital is responsible for the day to day management of the Design & Specification Team, ICT Team,  School Assets Team and the BSF & Academies programmes reporting to the Director for Capital. These are specialist teams advising on their areas or expertise to the various school delivery programmes. They work closely  with schools, sponsors, Academy Trusts, Local Authorities and other stakeholders to deliver the  the capital build projects.","Department for Education","Education Funding Agency","Education Funding Agency","0370 000 2288","N/D","DFE-1135","686071","1.00","N/A","N/A","","Operational Delivery","","1"
"DFE-1163","N/D","SCS1","Deputy Director","Deputy Director Data and Funding","Department for Education","Education Funding Agency","Education Funding Agency","0370 000 2288","N/D","DFE-1135","0","1.00","N/A","N/A","","Operational Delivery","","1"
"DFE-1102","N/D","SCS1","Deputy Director","Leads School Support and Supply Division, which is responsible for policy on initial teacher training; school leadership and developing system leadership in a self-improving school system;  and managing Departmental relations with the teacher and headteacher unions.","Department for Education","Department For Education","Teachers and Teaching Group","371 000 2288","N/D","DFE-1017","370866","0.80","N/A","N/A","","Policy","","1"
