Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,VAT Included,Invoice Description,Postal Code,Supplier Type,Contract Number,Project Code,Expenditure Type
Crown Prosecution Service,Crown Prosecution Service,21/10/2016,Overseas Accommodation & Allowances,Organised Crime Division,Foreign And Commonwealth Office,5051141,"75,833.40",,"Recharges Paris, Athens, etc",MK10 1PX,Not available,Not available,Not available,Programme
Crown Prosecution Service,Crown Prosecution Service,21/10/2016,Overseas Subsistence,Organised Crime Division,Foreign And Commonwealth Office,5051141,106.16,,"Recharges Paris, Athens, etc",MK10 1PX,Not available,Not available,Not available,Programme
Crown Prosecution Service,Crown Prosecution Service,21/10/2016,Overseas Travel,Organised Crime Division,Foreign And Commonwealth Office,5051141,"2,532.45",,"Recharges Paris, Athens, etc",MK10 1PX,Not available,Not available,Not available,Programme
Crown Prosecution Service,Crown Prosecution Service,21/10/2016,Publicity & Media Costs,Organised Crime Division,Foreign And Commonwealth Office,5051141,180.53,,"Recharges Paris, Athens, etc",MK10 1PX,Not available,Not available,Not available,Programme
Crown Prosecution Service,Crown Prosecution Service,24/10/2016,Crown Court Graduated Fee Scheme,Organised Crime Division,Hannam Timothy James ,1722884,"62,144.82",Y,7003811667,B4 6QD,Not available,Not available,Not available,Programme
Crown Prosecution Service,Crown Prosecution Service,24/10/2016,Logica Quarterly Service and Unitary Charges,Corporate,CGI IT UK Ltd,5051145,"3,005,912.84",,011016-311216 CPS SErvice Governance,RG2 6UA,Not available,Not available,Not available,Programme
Crown Prosecution Service,Crown Prosecution Service,25/10/2016,Crown Court Graduated Fee Scheme,Thames and Chiltern Area,Daly Nigel ,1723547,"29,372.70",Y,5121799858,OX1 1HH,Not available,Not available,Not available,Programme
Crown Prosecution Service,Crown Prosecution Service,25/10/2016,Crown Court Very High Cost Cases,North West Area,Johnson Nicholas QC ,1723646,"38,281.66",Y,2512811248,L2 9YH,Not available,Not available,Not available,Programme
Crown Prosecution Service,Crown Prosecution Service,25/10/2016,Crown Court Graduated Fee Scheme,East of England Area,Eley Joanne ,1723349,"34,462.05",Y,4309812298,WC1R 4JH,Not available,Not available,Not available,Programme
Crown Prosecution Service,Crown Prosecution Service,25/10/2016,External Training,Human Resource Directorate,Capita Business Services Limited,5051197,"31,261.37",,NC01786258,DL1 9HN,Not available,Not available,Not available,Administration
Crown Prosecution Service,Crown Prosecution Service,25/10/2016,Computer Services,Corporate,CGI IT UK Ltd,5051192,"53,027.27",,NC01756872,RG2 6UA,Not available,Not available,Not available,Programme
Crown Prosecution Service,Crown Prosecution Service,25/10/2016,Logica contract,Business Information Sys Dir,CGI IT UK Ltd,5051192,"30,380.17",,Service catalogue Charges,RG2 6UA,Not available,Not available,Not available,Programme
Crown Prosecution Service,Crown Prosecution Service,25/10/2016,Logica contract,Corporate,CGI IT UK Ltd,5051192,"36,607.76",,CCR10024 - CR10024 Phase C Implementation,RG2 6UA,Not available,Not available,Not available,Programme
Crown Prosecution Service,Crown Prosecution Service,25/10/2016,Logica contract,Corporate,CGI IT UK Ltd,5051192,"33,092.40",,CCR5924 Delivery Extension 200815 - 011016,RG2 6UA,Not available,Not available,Not available,Programme
Crown Prosecution Service,Crown Prosecution Service,26/10/2016,Crown Court Graduated Fee Scheme,Organised Crime Division,Wade Rebecca ,1724236,"41,823.52",Y,7003811680,B4 6DH,Not available,Not available,Not available,Programme
Crown Prosecution Service,Crown Prosecution Service,26/10/2016,Professional Charges,London,Law Society,5051216,"66,143.00",,Compensation fund,B98 0TD,Not available,Not available,Not available,Programme
Crown Prosecution Service,Crown Prosecution Service,27/10/2016,External Training,Human Resource Directorate,Capita Business Services Limited,5051238,"49,860.66",,NC01786259,DL1 9HN,Not available,Not available,Not available,Administration
Crown Prosecution Service,Crown Prosecution Service,28/10/2016,Foreign Witness Expenses,East Midlands Area,Clarity Travel Management,1724913,72.00,,WIT 26/09/216 - 02/10/2016,ST18 0WN,Not available,Not available,Not available,Programme
Crown Prosecution Service,Crown Prosecution Service,28/10/2016,Foreign Witness Expenses,London,Clarity Travel Management,1724913,945.42,,WIT 26/09/216 - 02/10/2016,ST18 0WN,Not available,Not available,Not available,Programme
Crown Prosecution Service,Crown Prosecution Service,28/10/2016,Foreign Witness Expenses,North East Area,Clarity Travel Management,1724913,279.69,,WIT 26/09/216 - 02/10/2016,ST18 0WN,Not available,Not available,Not available,Programme
Crown Prosecution Service,Crown Prosecution Service,28/10/2016,Foreign Witness Expenses,South East Area,Clarity Travel Management,1724913,29.60,,WIT 26/09/216 - 02/10/2016,ST18 0WN,Not available,Not available,Not available,Programme
Crown Prosecution Service,Crown Prosecution Service,28/10/2016,Foreign Witness Expenses,Wessex Area,Clarity Travel Management,1724913,332.30,,WIT 26/09/216 - 02/10/2016,ST18 0WN,Not available,Not available,Not available,Programme
Crown Prosecution Service,Crown Prosecution Service,28/10/2016,Ordinary Witness Expenses,Corporate,Clarity Travel Management,1724913,-61.55,,WIT 26/09/216 - 02/10/2016,ST18 0WN,Not available,Not available,Not available,Programme
Crown Prosecution Service,Crown Prosecution Service,28/10/2016,Ordinary Witness Expenses,Cymru/Wales Area,Clarity Travel Management,1724913,"1,157.66",,WIT 26/09/216 - 02/10/2016,ST18 0WN,Not available,Not available,Not available,Programme
Crown Prosecution Service,Crown Prosecution Service,28/10/2016,Ordinary Witness Expenses,East Midlands Area,Clarity Travel Management,1724913,"4,016.48",,WIT 26/09/216 - 02/10/2016,ST18 0WN,Not available,Not available,Not available,Programme
Crown Prosecution Service,Crown Prosecution Service,28/10/2016,Ordinary Witness Expenses,East of England Area,Clarity Travel Management,1724913,"1,319.48",,WIT 26/09/216 - 02/10/2016,ST18 0WN,Not available,Not available,Not available,Programme
Crown Prosecution Service,Crown Prosecution Service,28/10/2016,Ordinary Witness Expenses,London,Clarity Travel Management,1724913,"6,233.41",,WIT 26/09/216 - 02/10/2016,ST18 0WN,Not available,Not available,Not available,Programme
Crown Prosecution Service,Crown Prosecution Service,28/10/2016,Ordinary Witness Expenses,Merseyside and Cheshire Area,Clarity Travel Management,1724913,"1,169.73",,WIT 26/09/216 - 02/10/2016,ST18 0WN,Not available,Not available,Not available,Programme
Crown Prosecution Service,Crown Prosecution Service,28/10/2016,Ordinary Witness Expenses,North East Area,Clarity Travel Management,1724913,"1,883.89",,WIT 26/09/216 - 02/10/2016,ST18 0WN,Not available,Not available,Not available,Programme
Crown Prosecution Service,Crown Prosecution Service,28/10/2016,Ordinary Witness Expenses,North West Area,Clarity Travel Management,1724913,451.29,,WIT 26/09/216 - 02/10/2016,ST18 0WN,Not available,Not available,Not available,Programme
Crown Prosecution Service,Crown Prosecution Service,28/10/2016,Ordinary Witness Expenses,South East Area,Clarity Travel Management,1724913,"2,778.22",,WIT 26/09/216 - 02/10/2016,ST18 0WN,Not available,Not available,Not available,Programme
Crown Prosecution Service,Crown Prosecution Service,28/10/2016,Ordinary Witness Expenses,South West Area,Clarity Travel Management,1724913,"1,051.56",,WIT 26/09/216 - 02/10/2016,ST18 0WN,Not available,Not available,Not available,Programme
Crown Prosecution Service,Crown Prosecution Service,28/10/2016,Ordinary Witness Expenses,Specialist Fraud Division,Clarity Travel Management,1724913,628.48,,WIT 26/09/216 - 02/10/2016,ST18 0WN,Not available,Not available,Not available,Programme
Crown Prosecution Service,Crown Prosecution Service,28/10/2016,Ordinary Witness Expenses,Thames and Chiltern Area,Clarity Travel Management,1724913,"3,300.44",,WIT 26/09/216 - 02/10/2016,ST18 0WN,Not available,Not available,Not available,Programme
Crown Prosecution Service,Crown Prosecution Service,28/10/2016,Ordinary Witness Expenses,Wessex Area,Clarity Travel Management,1724913,"1,416.74",,WIT 26/09/216 - 02/10/2016,ST18 0WN,Not available,Not available,Not available,Programme
Crown Prosecution Service,Crown Prosecution Service,28/10/2016,Ordinary Witness Expenses,West Midlands Area,Clarity Travel Management,1724913,449.73,,WIT 26/09/216 - 02/10/2016,ST18 0WN,Not available,Not available,Not available,Programme
Crown Prosecution Service,Crown Prosecution Service,28/10/2016,Ordinary Witness Expenses,Yorkshire and Humberside Area,Clarity Travel Management,1724913,394.30,,WIT 26/09/216 - 02/10/2016,ST18 0WN,Not available,Not available,Not available,Programme
Crown Prosecution Service,Crown Prosecution Service,28/10/2016,Professional Witness Expenses,South West Area,Clarity Travel Management,1724913,175.30,,WIT 26/09/216 - 02/10/2016,ST18 0WN,Not available,Not available,Not available,Programme
Crown Prosecution Service,Crown Prosecution Service,31/10/2016,Crown Court Graduated Fee Scheme,West Midlands Area,Curtis J W O ,1724993,"47,084.88",Y,3217812887,EC4R 2RP,Not available,Not available,Not available,Programme
Crown Prosecution Service,Crown Prosecution Service,31/10/2016,Crown Court Graduated Fee Scheme,Specialist Fraud Division,Shorrock John Michael ,1725020,"36,670.58",Y,7503814317,EC4Y 9DB,Not available,Not available,Not available,Programme
Crown Prosecution Service,Crown Prosecution Service,31/10/2016,Crown Court Graduated Fee Scheme,West Midlands Area,Howes Sally ,1725373,"37,825.33",Y,3217814296,EC4Y 7DE,Not available,Not available,Not available,Programme
Crown Prosecution Service,Crown Prosecution Service,31/10/2016,Crown Court Graduated Fee Scheme,West Midlands Area,Mason David ,1725309,"30,501.74",Y,3217814067,B4 6DR,Not available,Not available,Not available,Programme
Crown Prosecution Service,Crown Prosecution Service,31/10/2016,Crown Court Very High Cost Cases,London,Rees Jonathan ,1725035,"27,192.00",Y,6250814254,EC4Y 7BH,Not available,Not available,Not available,Programme
Crown Prosecution Service,Crown Prosecution Service,31/10/2016,Crown Court Graduated Fee Scheme,Special Crime Division,Christopher Julian Mark Carmichael ,1725836,"40,793.06",Y,7104814645,EC4Y 7HB,Not available,Not available,Not available,Programme
Crown Prosecution Service,Crown Prosecution Service,31/10/2016,Crown Court Graduated Fee Scheme,Organised Crime Division,Wallace A ,1725092,"36,199.30",Y,7003815593,B4 6DR,Not available,Not available,Not available,Programme
Crown Prosecution Service,Crown Prosecution Service,31/10/2016,Crown Court Graduated Fee Scheme,London,Whitehouse Sarah ,1724992,"34,552.82",Y,6250806954,EC4R 2RP,Not available,Not available,Not available,Programme
Crown Prosecution Service,Crown Prosecution Service,31/10/2016,Crown Court Graduated Fee Scheme,South East Area,Fitzgerald Toby ,1725110,"34,753.68",Y,4714803445,EC4Y 9DB,Not available,Not available,Not available,Programme
Crown Prosecution Service,Crown Prosecution Service,31/10/2016,Crown Court Graduated Fee Scheme,Organised Crime Division,Bradley Philip James ,1725615,"52,386.96",Y,7003815490,B4 6DR,Not available,Not available,Not available,Programme
Crown Prosecution Service,Crown Prosecution Service,31/10/2016,Computer Services,Corporate,Level 3 Communications UK Limited,5051279,"85,940.61",,NC01652805,RG24 8NA,Not available,Not available,Not available,Programme
Crown Prosecution Service,Crown Prosecution Service,31/10/2016,Contractor/Service (Contract Management) - Global Crossing,Corporate,Level 3 Communications UK Limited,5051279,"75,040.00",,NC01652827,RG24 8NA,Not available,Not available,Not available,Programme
Crown Prosecution Service,Crown Prosecution Service,31/10/2016,Professional Charges,CPS Direct,Law Society,5051269,"52,490.00",,2016-217 renewal,B98 0TD,Not available,Not available,Not available,Programme
Crown Prosecution Service,Crown Prosecution Service,31/10/2016,Professional Charges,Cymru/Wales Area,Law Society,5051269,"27,139.00",,2016/2017 renewal,B98 0TD,Not available,Not available,Not available,Programme
